holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time,month,year,day
True,267.22,0.0,0.0,90,Snow,snow,2017-01-09 14:00:00,4068,14,1,2017,Monday
True,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,7,10,2012,Tuesday
True,265.29,0.0,0.0,75,Snow,light snow,2018-01-28 12:00:00,4506,12,1,2018,Sunday
True,297.8,0.0,0.0,1,Clear,sky is clear,2013-10-10 14:00:00,5657,14,10,2013,Thursday
True,261.96,0.0,0.0,1,Clear,sky is clear,2014-02-02 14:00:00,3944,14,2,2014,Sunday
True,291.02,0.0,0.0,1,Fog,fog,2017-06-12 05:00:00,2830,5,6,2017,Monday
True,286.14,0.0,0.0,1,Clear,sky is clear,2017-03-05 13:00:00,4566,13,3,2017,Sunday
True,282.62,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-21 07:00:00,1190,7,5,2017,Sunday
True,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 06:00:00,5510,6,10,2016,Tuesday
True,270.69,0.0,0.0,90,Snow,snow,2015-12-26 07:00:00,1057,7,12,2015,Saturday
True,265.93,0.0,0.0,40,Snow,light snow,2017-11-09 10:00:00,4726,10,11,2017,Thursday
True,278.01,0.0,0.0,1,Clear,sky is clear,2018-03-03 11:00:00,4766,11,3,2018,Saturday
True,266.51,0.0,0.0,1,Clear,sky is clear,2016-12-31 10:00:00,4034,10,12,2016,Saturday
True,280.65,0.0,0.0,1,Clear,sky is clear,2017-02-13 15:00:00,5568,15,2,2017,Monday
True,277.02,0.0,0.0,90,Clouds,overcast clouds,2017-11-02 14:00:00,5428,14,11,2017,Thursday
True,256.1,0.0,0.0,5,Clear,sky is clear,2014-01-08 14:00:00,4943,14,1,2014,Wednesday
True,284.87,0.0,0.0,1,Clear,sky is clear,2018-09-09 05:00:00,541,5,9,2018,Sunday
True,296.0,0.0,0.0,90,Clouds,overcast clouds,2013-05-30 15:00:00,6414,15,5,2013,Thursday
True,270.77,0.0,0.0,20,Clouds,few clouds,2014-03-12 17:00:00,6039,17,3,2014,Wednesday
True,294.81,0.0,0.0,92,Clouds,overcast clouds,2013-08-20 10:00:00,4670,10,8,2013,Tuesday
True,286.18,0.0,0.0,1,Clear,sky is clear,2016-06-29 03:00:00,358,3,6,2016,Wednesday
True,289.63,0.0,0.0,90,Clouds,overcast clouds,2016-06-01 12:00:00,5094,12,6,2016,Wednesday
True,293.97,0.0,0.0,75,Clouds,broken clouds,2016-06-07 19:00:00,3554,19,6,2016,Tuesday
True,266.65,0.0,0.0,90,Haze,haze,2016-01-22 12:00:00,5346,12,1,2016,Friday
True,249.69,0.0,0.0,59,Clouds,broken clouds,2013-02-01 21:00:00,2396,21,2,2013,Friday
True,299.11,0.0,0.0,75,Clouds,broken clouds,2016-07-23 09:00:00,15,9,7,2016,Saturday
True,273.79,0.0,0.0,90,Rain,light rain,2018-04-13 21:00:00,2158,21,4,2018,Friday
True,280.73,0.0,0.0,20,Clouds,few clouds,2016-04-29 10:00:00,4952,10,4,2016,Friday
True,288.46,0.0,0.0,1,Clear,sky is clear,2016-07-03 04:00:00,419,4,7,2016,Sunday
True,276.42,0.25,0.0,75,Rain,light rain,2014-04-18 10:00:00,4790,10,4,2014,Friday
True,289.01,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 13:00:00,4948,13,9,2017,Wednesday
True,296.59,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 16:00:00,4363,16,4,2014,Sunday
True,284.79,0.0,0.0,40,Clouds,scattered clouds,2018-05-04 06:00:00,5503,6,5,2018,Friday
True,292.399,0.0,0.0,0,Clear,Sky is Clear,2016-10-14 14:00:00,4994,14,10,2016,Friday
True,275.9,0.0,0.0,1,Clear,sky is clear,2016-04-09 14:00:00,5083,14,4,2016,Saturday
True,303.93,0.0,0.0,75,Haze,haze,2018-07-12 14:00:00,5139,14,7,2018,Thursday
True,274.51,0.0,0.0,1,Clear,sky is clear,2018-01-10 02:00:00,270,2,1,2018,Wednesday
True,294.04,0.0,0.0,75,Clouds,broken clouds,2016-05-31 01:00:00,468,1,5,2016,Tuesday
True,273.82,0.0,0.0,90,Mist,mist,2016-03-10 08:00:00,6009,8,3,2016,Thursday
True,278.57,0.0,0.0,1,Clear,sky is clear,2018-09-22 03:00:00,611,3,9,2018,Saturday
True,266.42,0.0,0.0,90,Snow,light snow,2016-12-06 21:00:00,2304,21,12,2016,Tuesday
True,262.35,0.0,0.0,1,Haze,haze,2018-01-31 23:00:00,1402,23,1,2018,Wednesday
True,290.83,0.0,0.0,1,Clear,sky is clear,2013-09-16 14:00:00,5191,14,9,2013,Monday
True,284.93,0.0,0.0,1,Clear,sky is clear,2017-09-04 22:00:00,1708,22,9,2017,Monday
True,264.15,0.0,0.0,1,Clear,sky is clear,2015-11-27 22:00:00,2406,22,11,2015,Friday
True,291.36,0.0,0.0,90,Rain,light rain,2017-09-01 23:00:00,2045,23,9,2017,Friday
True,270.48,0.0,0.0,90,Mist,mist,2018-04-15 18:00:00,1659,18,4,2018,Sunday
True,280.88,0.0,0.0,1,Clear,sky is clear,2017-03-20 20:00:00,2781,20,3,2017,Monday
True,265.94,0.0,0.0,1,Clear,sky is clear,2018-02-17 23:00:00,1858,23,2,2018,Saturday
True,258.9,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 20:00:00,1656,20,2,2013,Sunday
True,304.399,0.0,0.0,0,Clear,Sky is Clear,2016-08-09 20:00:00,2639,20,8,2016,Tuesday
True,270.57,0.0,0.0,90,Clouds,overcast clouds,2014-04-04 04:00:00,736,4,4,2014,Friday
True,302.74,0.0,0.0,0,Clear,Sky is Clear,2016-06-17 14:00:00,5911,14,6,2016,Friday
True,276.61,0.0,0.0,90,Rain,light rain,2017-05-01 18:00:00,4386,18,5,2017,Monday
True,274.08,0.0,0.0,40,Mist,mist,2018-01-21 03:00:00,367,3,1,2018,Sunday
True,272.65,0.0,0.0,90,Mist,mist,2015-12-21 11:00:00,4902,11,12,2015,Monday
True,287.57,0.0,0.0,12,Mist,mist,2013-06-12 03:00:00,360,3,6,2013,Wednesday
True,275.95,0.0,0.0,90,Clouds,overcast clouds,2012-12-13 21:00:00,2632,21,12,2012,Thursday
True,298.57,0.0,0.0,1,Clear,sky is clear,2018-08-05 10:00:00,3735,10,8,2018,Sunday
True,274.65,0.0,0.0,40,Clouds,scattered clouds,2013-10-24 09:00:00,5487,9,10,2013,Thursday
True,292.94,0.0,0.0,92,Clouds,overcast clouds,2013-06-26 08:00:00,5378,8,6,2013,Wednesday
True,300.76,0.0,0.0,1,Clear,sky is clear,2015-07-30 13:00:00,5026,13,7,2015,Thursday
True,275.14,0.0,0.0,1,Mist,mist,2016-02-28 06:00:00,1033,6,2,2016,Sunday
True,300.3,0.0,0.0,8,Clear,sky is clear,2013-08-28 01:00:00,363,1,8,2013,Wednesday
True,249.65,0.0,0.0,1,Clear,sky is clear,2018-01-13 05:00:00,647,5,1,2018,Saturday
True,291.73,0.0,0.0,75,Clouds,broken clouds,2013-05-17 00:00:00,751,0,5,2013,Friday
True,264.28,0.0,0.0,1,Clear,sky is clear,2017-02-06 00:00:00,517,0,2,2017,Monday
True,261.5,0.0,0.0,90,Snow,light snow,2016-02-09 01:00:00,425,1,2,2016,Tuesday
True,276.21,0.0,0.0,40,Clouds,scattered clouds,2018-01-09 12:00:00,5034,12,1,2018,Tuesday
True,291.35,0.0,0.0,90,Rain,moderate rain,2018-07-20 06:00:00,5266,6,7,2018,Friday
True,267.33,0.0,0.0,90,Snow,heavy snow,2012-12-21 06:00:00,5014,6,12,2012,Friday
True,257.88,0.0,0.0,64,Snow,light snow,2014-01-22 00:00:00,416,0,1,2014,Wednesday
True,283.51,0.0,0.0,1,Fog,fog,2017-10-06 03:00:00,353,3,10,2017,Friday
True,299.39,0.0,0.0,1,Clear,sky is clear,2015-07-14 11:00:00,4163,11,7,2015,Tuesday
True,300.15,0.0,0.0,40,Clouds,scattered clouds,2013-07-01 14:00:00,5408,14,7,2013,Monday
True,257.3,0.0,0.0,70,Clouds,broken clouds,2013-02-22 05:00:00,2358,5,2,2013,Friday
True,269.43,0.0,0.0,75,Mist,mist,2013-01-08 23:00:00,945,23,1,2013,Tuesday
True,256.15,0.0,0.0,90,Mist,mist,2016-12-12 08:00:00,4539,8,12,2016,Monday
True,275.22,0.0,0.0,90,Mist,mist,2017-01-20 10:00:00,4423,10,1,2017,Friday
True,293.26,0.0,0.0,68,Clouds,broken clouds,2013-07-11 22:00:00,2398,22,7,2013,Thursday
True,277.37,0.0,0.0,90,Clouds,overcast clouds,2014-03-27 00:00:00,696,0,3,2014,Thursday
True,264.38,0.0,0.0,64,Clouds,broken clouds,2013-12-19 12:00:00,5139,12,12,2013,Thursday
True,286.46,0.51,0.0,90,Rain,moderate rain,2016-04-24 16:00:00,4461,16,4,2016,Sunday
True,269.51,0.0,0.0,90,Snow,heavy snow,2018-04-14 16:00:00,1461,16,4,2018,Saturday
True,262.54,0.0,0.0,90,Haze,haze,2018-01-15 00:00:00,600,0,1,2018,Monday
True,297.36,0.0,0.0,0,Clear,Sky is Clear,2014-06-30 20:00:00,2764,20,6,2014,Monday
True,290.65,0.0,0.0,75,Clouds,broken clouds,2018-05-14 10:00:00,4392,10,5,2018,Monday
True,295.96,0.0,0.0,75,Clouds,broken clouds,2017-06-12 20:00:00,2608,20,6,2017,Monday
True,288.68,0.0,0.0,1,Clear,sky is clear,2018-06-07 04:00:00,977,4,6,2018,Thursday
True,291.76,0.0,0.0,1,Clear,sky is clear,2014-05-30 07:00:00,6653,7,5,2014,Friday
True,294.1,7.51,0.0,90,Thunderstorm,thunderstorm with heavy rain,2015-07-06 05:00:00,2499,5,7,2015,Monday
True,276.95,0.0,0.0,90,Clouds,overcast clouds,2018-03-04 14:00:00,4341,14,3,2018,Sunday
True,283.56,0.0,0.0,92,Rain,light rain,2013-10-17 18:00:00,4964,18,10,2013,Thursday
True,291.87,0.0,0.0,90,Mist,mist,2017-08-09 15:00:00,5434,15,8,2017,Wednesday
True,255.4,0.0,0.0,64,Clouds,broken clouds,2013-12-29 15:00:00,3769,15,12,2013,Sunday
True,269.2,0.0,0.0,90,Haze,haze,2012-12-19 16:00:00,6135,16,12,2012,Wednesday
True,275.71,0.0,0.0,90,Haze,haze,2012-12-16 03:00:00,307,3,12,2012,Sunday
True,258.68,0.0,0.0,5,Clear,sky is clear,2018-01-11 21:00:00,2081,21,1,2018,Thursday
True,299.007,0.0,0.0,0,Clear,Sky is Clear,2015-06-19 18:00:00,4681,18,6,2015,Friday
True,272.42,0.0,0.0,75,Clouds,broken clouds,2013-03-04 17:00:00,5549,17,3,2013,Monday
True,292.95,0.0,0.0,90,Rain,light rain,2017-08-06 19:00:00,3727,19,8,2017,Sunday
True,275.15,0.0,0.0,1,Clear,sky is clear,2012-11-18 00:00:00,1293,0,11,2012,Sunday
True,267.15,0.0,0.0,90,Clouds,overcast clouds,2013-01-31 06:00:00,5348,6,1,2013,Thursday
True,264.49,0.0,0.0,1,Clear,sky is clear,2018-01-23 21:00:00,2175,21,1,2018,Tuesday
True,293.66,1.02,0.0,90,Rain,moderate rain,2018-08-24 02:00:00,387,2,8,2018,Friday
True,259.9,0.0,0.0,75,Snow,snow,2018-02-24 09:00:00,3753,9,2,2018,Saturday
True,294.95,0.25,0.0,20,Rain,light rain,2018-09-15 07:00:00,2117,7,9,2018,Saturday
True,295.09,0.0,0.0,75,Rain,light rain,2018-06-09 19:00:00,3128,19,6,2018,Saturday
True,287.48,1.78,0.0,90,Rain,moderate rain,2018-09-20 04:00:00,914,4,9,2018,Thursday
True,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-12-16 02:00:00,588,2,12,2012,Sunday
True,268.94,0.0,0.0,75,Haze,haze,2016-01-14 22:00:00,1871,22,1,2016,Thursday
True,294.14,0.0,0.0,20,Clouds,few clouds,2016-06-05 21:00:00,2796,21,6,2016,Sunday
True,252.38,0.0,0.0,1,Clear,sky is clear,2014-01-05 00:00:00,891,0,1,2014,Sunday
True,266.09,0.0,0.0,90,Haze,haze,2013-01-03 21:00:00,2046,21,1,2013,Thursday
True,278.59,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 18:00:00,4435,18,4,2013,Wednesday
True,288.12,0.0,0.0,1,Clear,sky is clear,2013-04-28 10:00:00,3918,10,4,2013,Sunday
True,269.5,0.0,0.0,90,Clouds,overcast clouds,2015-12-25 02:00:00,311,2,12,2015,Friday
True,280.97,0.0,0.0,90,Clouds,overcast clouds,2016-05-17 04:00:00,896,4,5,2016,Tuesday
True,282.65,0.0,0.0,90,Rain,light rain,2016-04-19 07:00:00,6965,7,4,2016,Tuesday
True,294.72,0.0,0.0,90,Clouds,overcast clouds,2014-07-18 23:00:00,2275,23,7,2014,Friday
True,297.16,0.0,0.0,90,Rain,moderate rain,2018-06-17 22:00:00,2045,22,6,2018,Sunday
True,289.49,0.0,0.0,1,Clear,sky is clear,2017-08-22 23:00:00,1172,23,8,2017,Tuesday
True,290.39,0.0,0.0,1,Clear,sky is clear,2013-10-09 02:00:00,272,2,10,2013,Wednesday
True,275.63,0.0,0.0,90,Drizzle,drizzle,2013-03-10 15:00:00,4230,15,3,2013,Sunday
True,297.42,0.0,0.0,75,Rain,light rain,2017-07-21 22:00:00,3196,22,7,2017,Friday
True,297.58,0.0,0.0,1,Clear,sky is clear,2017-09-02 19:00:00,3380,19,9,2017,Saturday
True,297.82,0.0,0.0,75,Thunderstorm,thunderstorm,2015-07-17 23:00:00,2086,23,7,2015,Friday
True,286.49,0.0,0.0,1,Clear,sky is clear,2017-07-03 06:00:00,3353,6,7,2017,Monday
True,291.93,0.0,0.0,1,Clear,sky is clear,2018-05-05 10:00:00,3915,10,5,2018,Saturday
True,269.64,0.0,0.0,1,Clear,sky is clear,2014-04-18 03:00:00,338,3,4,2014,Friday
True,259.52,0.0,0.0,75,Clouds,broken clouds,2013-02-16 04:00:00,402,4,2,2013,Saturday
True,272.79,0.0,0.0,20,Clouds,few clouds,2013-01-11 08:00:00,5751,8,1,2013,Friday
True,281.24,0.0,0.0,1,Clear,sky is clear,2013-05-13 11:00:00,4477,11,5,2013,Monday
True,277.1,0.0,0.0,64,Clouds,broken clouds,2013-11-09 17:00:00,4184,17,11,2013,Saturday
True,299.52,0.0,0.0,40,Clouds,scattered clouds,2015-09-21 17:00:00,6057,17,9,2015,Monday
True,294.63,0.0,0.0,1,Clear,sky is clear,2015-08-09 21:00:00,2631,21,8,2015,Sunday
True,275.38,0.0,0.0,75,Fog,fog,2016-04-29 07:00:00,6904,7,4,2016,Friday
True,277.62,0.0,0.0,90,Clouds,overcast clouds,2017-03-31 02:00:00,339,2,3,2017,Friday
True,280.02,0.0,0.0,90,Clouds,overcast clouds,2016-05-01 01:00:00,946,1,5,2016,Sunday
True,272.68,0.0,0.0,90,Rain,light rain,2016-01-07 09:00:00,4839,9,1,2016,Thursday
True,272.01,0.0,0.0,90,Rain,light rain,2018-04-14 07:00:00,1311,7,4,2018,Saturday
True,284.478,0.0,0.0,0,Clear,Sky is Clear,2016-10-09 20:00:00,2405,20,10,2016,Sunday
True,246.74,0.0,0.0,5,Fog,fog,2016-12-18 10:00:00,3067,10,12,2016,Sunday
True,260.14,0.0,0.0,90,Snow,light snow,2013-12-14 08:00:00,2611,8,12,2013,Saturday
True,292.6,0.0,0.0,92,Clouds,overcast clouds,2016-09-24 21:00:00,2937,21,9,2016,Saturday
True,295.01,0.0,0.0,1,Clear,sky is clear,2018-05-29 05:00:00,2911,5,5,2018,Tuesday
True,259.41,0.0,0.0,1,Haze,haze,2018-02-24 02:00:00,490,2,2,2018,Saturday
True,272.814,0.0,0.0,24,Clouds,few clouds,2016-10-21 06:00:00,5070,6,10,2016,Friday
True,293.39,0.0,0.0,40,Clouds,scattered clouds,2017-05-26 12:00:00,5090,12,5,2017,Friday
True,292.68,0.0,0.0,90,Clouds,overcast clouds,2017-08-24 20:00:00,3362,20,8,2017,Thursday
True,282.38,0.0,0.0,1,Clear,sky is clear,2017-10-04 10:00:00,4606,10,10,2017,Wednesday
True,254.52,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 16:00:00,4314,16,3,2014,Saturday
True,297.28,0.0,0.0,1,Clear,sky is clear,2017-09-14 23:00:00,1263,23,9,2017,Thursday
True,288.28,0.0,0.0,1,Clear,sky is clear,2015-07-09 00:00:00,675,0,7,2015,Thursday
True,277.21,0.0,0.0,1,Fog,fog,2017-10-11 09:00:00,5495,9,10,2017,Wednesday
True,273.71,0.0,0.0,1,Clear,sky is clear,2012-10-27 05:00:00,723,5,10,2012,Saturday
True,248.27,0.0,0.0,40,Clouds,scattered clouds,2014-01-27 04:00:00,689,4,1,2014,Monday
True,274.6,0.0,0.0,64,Mist,mist,2013-12-02 23:00:00,999,23,12,2013,Monday
True,275.42,0.0,0.0,90,Mist,mist,2015-12-16 13:00:00,4939,13,12,2015,Wednesday
True,299.94,0.0,0.0,75,Clouds,broken clouds,2017-07-25 15:00:00,5510,15,7,2017,Tuesday
True,284.94,0.0,0.0,1,Clear,sky is clear,2013-06-04 08:00:00,6502,8,6,2013,Tuesday
True,262.54,0.0,0.0,90,Mist,mist,2018-01-15 00:00:00,600,0,1,2018,Monday
True,285.13,0.0,0.0,1,Clear,sky is clear,2013-09-21 19:00:00,4042,19,9,2013,Saturday
True,292.23,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-06 05:00:00,2980,5,6,2018,Wednesday
True,288.41,0.0,0.0,24,Clouds,few clouds,2013-06-08 12:00:00,4362,12,6,2013,Saturday
True,293.32,0.0,0.0,1,Mist,mist,2015-08-14 06:00:00,5449,6,8,2015,Friday
True,272.22,0.0,0.0,1,Clear,sky is clear,2017-03-08 13:00:00,5313,13,3,2017,Wednesday
True,279.867,0.0,0.0,0,Clear,Sky is Clear,2016-10-09 11:00:00,4114,11,10,2016,Sunday
True,295.16,0.0,0.0,1,Rain,light rain,2015-08-28 12:00:00,5928,12,8,2015,Friday
True,292.68,0.0,0.0,75,Clouds,broken clouds,2017-09-02 11:00:00,4720,11,9,2017,Saturday
True,274.98,0.0,0.0,90,Mist,mist,2012-12-16 17:00:00,3775,17,12,2012,Sunday
True,272.02,0.0,0.0,90,Snow,light snow,2018-03-06 11:00:00,3781,11,3,2018,Tuesday
True,273.75,0.0,0.0,75,Snow,snow,2016-04-02 04:00:00,452,4,4,2016,Saturday
True,280.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-29 21:00:00,2420,21,3,2017,Wednesday
True,298.51,0.0,0.0,40,Rain,light rain,2017-07-18 16:00:00,6590,16,7,2017,Tuesday
True,269.64,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 03:00:00,348,3,2,2013,Sunday
True,257.37,0.0,0.0,0,Clear,sky is clear,2014-01-31 18:00:00,5115,18,1,2014,Friday
True,273.08,0.0,0.0,1,Mist,mist,2016-01-31 05:00:00,516,5,1,2016,Sunday
True,300.79,0.25,0.0,1,Rain,light rain,2018-08-31 17:00:00,5418,17,8,2018,Friday
True,295.39,0.0,0.0,40,Clouds,scattered clouds,2016-08-26 15:00:00,5531,15,8,2016,Friday
True,282.01,0.0,0.0,1,Clear,sky is clear,2015-10-01 23:00:00,1348,23,10,2015,Thursday
True,269.58,0.0,0.0,90,Snow,heavy snow,2012-12-19 21:00:00,2591,21,12,2012,Wednesday
True,289.56,0.0,0.0,1,Mist,mist,2016-08-27 22:00:00,2316,22,8,2016,Saturday
True,274.8,0.0,0.0,90,Snow,light snow,2013-10-20 10:00:00,3391,10,10,2013,Sunday
True,294.87,0.0,0.0,90,Rain,proximity shower rain,2017-08-05 19:00:00,3569,19,8,2017,Saturday
True,266.55,0.0,0.0,90,Clouds,overcast clouds,2014-02-13 12:00:00,4792,12,2,2014,Thursday
True,262.89,0.0,0.0,64,Clouds,broken clouds,2013-11-28 20:00:00,3119,20,11,2013,Thursday
True,278.97,0.0,0.0,1,Clear,sky is clear,2012-12-04 21:00:00,2360,21,12,2012,Tuesday
True,284.86,0.0,0.0,1,Clear,sky is clear,2018-07-28 07:00:00,1974,7,7,2018,Saturday
True,287.48,0.0,0.0,90,Rain,moderate rain,2017-09-26 03:00:00,308,3,9,2017,Tuesday
True,265.99,0.0,0.0,1,Clear,sky is clear,2015-12-27 13:00:00,4206,13,12,2015,Sunday
True,287.31,0.0,0.0,90,Rain,moderate rain,2017-09-26 06:00:00,5591,6,9,2017,Tuesday
True,282.01,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-18 06:00:00,5656,6,5,2017,Thursday
True,289.98,0.0,0.0,75,Clouds,broken clouds,2015-08-27 09:00:00,5576,9,8,2015,Thursday
True,269.95,0.0,0.0,40,Snow,light snow,2017-03-08 06:00:00,5898,6,3,2017,Wednesday
True,281.15,0.0,0.0,1,Clear,sky is clear,2017-10-25 21:00:00,2686,21,10,2017,Wednesday
True,279.261,0.0,0.0,48,Clouds,scattered clouds,2016-10-30 00:00:00,1289,0,10,2016,Sunday
True,278.16,0.89,0.0,68,Rain,moderate rain,2013-10-18 02:00:00,341,2,10,2013,Friday
True,295.51,0.0,0.0,1,Clear,sky is clear,2013-08-09 13:00:00,5542,13,8,2013,Friday
True,291.44,0.0,0.0,90,Rain,light rain,2016-05-27 06:00:00,5332,6,5,2016,Friday
True,288.98,0.0,0.0,90,Clouds,overcast clouds,2017-09-25 17:00:00,6190,17,9,2017,Monday
True,281.91,0.0,0.0,1,Clear,sky is clear,2013-05-07 03:00:00,319,3,5,2013,Tuesday
True,284.3,0.0,0.0,90,Clouds,overcast clouds,2015-11-10 20:00:00,2740,20,11,2015,Tuesday
True,271.9,0.0,0.0,1,Clear,sky is clear,2016-01-05 14:00:00,5188,14,1,2016,Tuesday
True,292.31,0.0,0.0,88,Clouds,overcast clouds,2016-06-15 08:00:00,6315,8,6,2016,Wednesday
True,292.08,0.0,0.0,1,Clear,sky is clear,2017-06-30 09:00:00,4618,9,6,2017,Friday
True,299.85,0.0,0.0,1,Clear,sky is clear,2017-06-03 21:00:00,3242,21,6,2017,Saturday
True,299.57,0.0,0.0,1,Clear,sky is clear,2014-08-04 17:00:00,6077,17,8,2014,Monday
True,279.36,0.0,0.0,1,Clear,sky is clear,2017-05-06 06:00:00,1585,6,5,2017,Saturday
True,290.84,4.79,0.0,90,Mist,mist,2018-09-20 15:00:00,5257,15,9,2018,Thursday
True,287.9,0.0,0.0,90,Clouds,overcast clouds,2013-09-20 10:00:00,4746,10,9,2013,Friday
True,294.07,2.16,0.0,40,Thunderstorm,proximity thunderstorm with drizzle,2015-07-24 04:00:00,847,4,7,2015,Friday
True,286.21,0.0,0.0,90,Mist,mist,2017-10-12 10:00:00,4714,10,10,2017,Thursday
True,298.19,0.51,0.0,75,Rain,light rain,2014-05-26 19:00:00,3061,19,5,2014,Monday
True,262.09,0.0,0.0,1,Clear,sky is clear,2017-12-07 04:00:00,927,4,12,2017,Thursday
True,284.84,0.0,0.0,90,Clouds,overcast clouds,2017-05-18 18:00:00,4893,18,5,2017,Thursday
True,299.95,0.0,0.0,75,Clouds,broken clouds,2017-07-04 21:00:00,2696,21,7,2017,Tuesday
True,284.68,0.0,0.0,20,Mist,mist,2017-08-05 07:00:00,1940,7,8,2017,Saturday
True,288.58,0.0,0.0,75,Rain,heavy intensity rain,2017-05-15 15:00:00,5388,15,5,2017,Monday
True,281.4,0.0,0.0,64,Mist,mist,2013-11-16 20:00:00,2484,20,11,2013,Saturday
True,286.83,0.0,0.0,40,Clouds,scattered clouds,2013-05-19 04:00:00,318,4,5,2013,Sunday
True,288.64,0.0,0.0,0,Clear,Sky is Clear,2013-07-25 06:00:00,6025,6,7,2013,Thursday
True,258.67,0.0,0.0,1,Clear,sky is clear,2014-02-09 16:00:00,3920,16,2,2014,Sunday
True,282.91,0.25,0.0,56,Rain,light rain,2013-10-18 17:00:00,5674,17,10,2013,Friday
True,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26 06:00:00,5270,6,10,2016,Wednesday
True,296.48,0.0,0.0,75,Clouds,broken clouds,2017-08-05 13:00:00,4378,13,8,2017,Saturday
True,289.68,0.0,0.0,90,Rain,moderate rain,2013-05-21 06:00:00,6036,6,5,2013,Tuesday
True,289.44,0.0,0.0,1,Mist,mist,2017-09-12 01:00:00,364,1,9,2017,Tuesday
True,250.63,0.0,0.0,1,Clear,sky is clear,2014-01-05 02:00:00,458,2,1,2014,Sunday
True,248.15,0.0,0.0,1,Clear,sky is clear,2018-01-01 06:00:00,686,6,1,2018,Monday
True,294.77,0.0,0.0,75,Rain,moderate rain,2017-06-12 17:00:00,5666,17,6,2017,Monday
True,281.61,0.0,0.0,75,Clouds,broken clouds,2018-04-12 15:00:00,6252,15,4,2018,Thursday
True,276.0,0.0,0.0,1,Clear,sky is clear,2018-04-28 08:00:00,3737,8,4,2018,Saturday
True,295.89,0.0,0.0,20,Clouds,few clouds,2018-07-21 22:00:00,3131,22,7,2018,Saturday
True,299.19,0.0,0.0,0,Clear,Sky is Clear,2016-06-09 19:00:00,3688,19,6,2016,Thursday
True,249.48,0.0,0.0,1,Clear,sky is clear,2016-01-10 06:00:00,748,6,1,2016,Sunday
True,297.69,0.0,0.0,1,Clear,sky is clear,2018-06-16 06:00:00,1196,6,6,2018,Saturday
True,253.44,0.0,0.0,1,Clear,sky is clear,2016-01-12 21:00:00,3424,21,1,2016,Tuesday
True,297.36,0.0,0.0,75,Clouds,broken clouds,2017-09-19 14:00:00,5264,14,9,2017,Tuesday
True,283.41,0.0,0.0,40,Clouds,scattered clouds,2013-05-12 18:00:00,2754,18,5,2013,Sunday
True,289.93,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 04:00:00,315,4,9,2017,Sunday
True,257.93,0.0,0.0,1,Clear,sky is clear,2013-01-15 01:00:00,325,1,1,2013,Tuesday
True,261.56,0.0,0.0,1,Clear,sky is clear,2013-03-22 10:00:00,4814,10,3,2013,Friday
True,283.15,0.0,0.0,1,Clear,sky is clear,2017-10-04 01:00:00,328,1,10,2017,Wednesday
True,297.83,0.0,0.0,1,Clear,sky is clear,2015-08-03 18:00:00,4317,18,8,2015,Monday
True,287.53,0.0,0.0,1,Clear,sky is clear,2015-08-03 03:00:00,354,3,8,2015,Monday
True,278.55,0.0,0.0,1,Clear,sky is clear,2016-11-14 05:00:00,2745,5,11,2016,Monday
True,276.28,0.0,0.0,90,Rain,light rain,2017-04-10 18:00:00,4061,18,4,2017,Monday
True,288.49,0.0,0.0,76,Drizzle,light intensity drizzle,2013-07-28 16:00:00,4601,16,7,2013,Sunday
True,290.61,0.0,0.0,0,Clear,Sky is Clear,2016-09-19 20:00:00,2372,20,9,2016,Monday
True,268.87,0.25,0.0,90,Rain,light rain,2014-03-24 11:00:00,4067,11,3,2014,Monday
True,293.7340000000001,0.0,0.0,88,Clouds,overcast clouds,2016-07-14 20:00:00,2825,20,7,2016,Thursday
True,291.06,0.0,0.0,1,Clear,sky is clear,2018-09-13 05:00:00,3052,5,9,2018,Thursday
True,288.07,0.25,0.0,90,Mist,mist,2018-09-19 10:00:00,4266,10,9,2018,Wednesday
True,281.5,0.0,0.0,90,Drizzle,light intensity drizzle,2018-03-28 17:00:00,6540,17,3,2018,Wednesday
True,301.08,0.0,0.0,1,Rain,light rain,2017-07-11 15:00:00,5444,15,7,2017,Tuesday
True,261.06,0.0,0.0,1,Clear,sky is clear,2015-12-28 04:00:00,718,4,12,2015,Monday
True,292.92,0.25,0.0,75,Rain,light rain,2014-05-27 19:00:00,3224,19,5,2014,Tuesday
True,285.37,0.0,0.0,1,Clear,sky is clear,2013-05-13 15:00:00,5794,15,5,2013,Monday
